20000314,963.07,963.07,963.07,963.07,0
20000315,961.53,961.53,961.53,961.53,0
20000316,963.07,963.07,963.07,963.07,0
20000317,973.86,973.86,973.86,973.86,0
20000320,962.17,962.17,962.17,962.17,0
20000321,974.58,974.58,974.58,974.58,0
20000322,977.02,977.02,977.02,977.02,0
20000323,969.98,969.98,969.98,969.98,0
20000324,957.08,957.08,957.08,957.08,0
20000327,955.84,955.84,955.84,955.84,0
20000328,957.18,957.18,957.18,957.18,0
20000329,956.89,956.89,956.89,956.89,0
20000330,949.04,949.04,949.04,949.04,0
20000331,965.08,965.08,965.08,965.08,0
20000403,954.18,954.18,954.18,954.18,0
20000404,944.83,944.83,944.83,944.83,0
20000405,940.67,940.67,940.67,940.67,0
20000406,938.6,938.6,938.6,938.6,0
20000407,950.43,950.43,950.43,950.43,0
20000410,944.34,944.34,944.34,944.34,0
20000411,933.11,933.11,933.11,933.11,0
20000412,926.67,926.67,926.67,926.67,0
20000413,928.24,928.24,928.24,928.24,0
20000414,933.07,933.07,933.07,933.07,0
20000417,932.98,932.98,932.98,932.98,0
20000418,928.4,928.4,928.4,928.4,0
20000419,931.1,931.1,931.1,931.1,0
20000420,926.16,926.16,926.16,926.16,0
20000421,928.01,928.01,928.01,928.01,0
20000424,927.92,927.92,927.92,927.92,0
20000425,933.3,933.3,933.3,933.3,0
20000426,933.86,933.86,933.86,933.86,0
20000427,933.3,933.3,933.3,933.3,0
20000428,932.28,932.28,932.28,932.28,0
20000501,924.07,924.07,924.07,924.07,0
20000502,914.18,914.18,914.18,914.18,0
20000503,914.64,914.64,914.64,914.64,0
20000504,912.81,912.81,912.81,912.81,0
20000505,904.32,904.32,904.32,904.32,0
20000508,909.39,909.39,909.39,909.39,0
20000509,907.3,907.3,907.3,907.3,0
20000510,913.19,913.19,913.19,913.19,0
20000511,931.73,931.73,931.73,931.73,0
20000512,913.84,913.84,913.84,913.84,0
20000515,921.79,921.79,921.79,921.79,0
20000516,923.54,923.54,923.54,923.54,0
20000517,938.78,938.78,938.78,938.78,0
20000518,955.21,955.21,955.21,955.21,0
20000519,942.79,942.79,942.79,942.79,0
20000522,933.46,933.46,933.46,933.46,0
20000523,934.39,934.39,934.39,934.39,0
20000524,950.28,950.28,950.28,950.28,0
20000525,945.24,945.24,945.24,945.24,0
20000526,930.68,930.68,930.68,930.68,0
20000529,930.78,930.78,930.78,930.78,0
20000530,927.99,927.99,927.99,927.99,0
20000531,921.58,921.58,921.58,921.58,0
20000601,919.55,919.55,919.55,919.55,0
20000602,899.6,899.6,899.6,899.6,0
20000605,880.44,880.44,880.44,880.44,0
20000606,871.19,871.19,871.19,871.19,0
20000607,873.81,873.81,873.81,873.81,0
20000608,878.53,878.53,878.53,878.53,0
20000609,890.39,890.39,890.39,890.39,0
20000612,895.73,895.73,895.73,895.73,0
20000613,904.96,904.96,904.96,904.96,0
20000614,906.86,906.86,906.86,906.86,0
20000615,900.51,900.51,900.51,900.51,0
20000616,900.69,900.69,900.69,900.69,0
20000619,893.57,893.57,893.57,893.57,0
20000620,894.73,894.73,894.73,894.73,0
20000621,891.87,891.87,891.87,891.87,0
20000622,889.02,889.02,889.02,889.02,0
20000623,892.39,892.39,892.39,892.39,0
20000626,892.75,892.75,892.75,892.75,0
20000627,893.2,893.2,893.2,893.2,0
20000628,891.32,891.32,891.32,891.32,0
20000629,898.81,898.81,898.81,898.81,0
20000630,894.14,894.14,894.14,894.14,0
20000703,894.49,894.49,894.49,894.49,0
20000704,894.49,894.49,894.49,894.49,0
20000705,882.42,882.42,882.42,882.42,0
20000706,878.54,878.54,878.54,878.54,0
20000707,878.71,878.71,878.71,878.71,0
20000710,872.91,872.91,872.91,872.91,0
20000711,872.65,872.65,872.65,872.65,0
20000712,875.27,875.27,875.27,875.27,0
20000713,885.07,885.07,885.07,885.07,0
20000714,881.71,881.71,881.71,881.71,0
20000717,876.06,876.06,876.06,876.06,0
20000718,877.64,877.64,877.64,877.64,0
20000719,872.02,872.02,872.02,872.02,0
20000720,872.46,872.46,872.46,872.46,0
20000721,873.59,873.59,873.59,873.59,0
20000724,867.57,867.57,867.57,867.57,0
20000725,870.34,870.34,870.34,870.34,0
20000726,875.39,875.39,875.39,875.39,0
20000727,880.12,880.12,880.12,880.12,0
20000728,881,881,881,881,0
20000731,872.89,872.89,872.89,872.89,0
20000801,870.8,870.8,870.8,870.8,0
20000802,876.11,876.11,876.11,876.11,0
20000803,879.09,879.09,879.09,879.09,0
20000804,885.24,885.24,885.24,885.24,0
20000807,880.28,880.28,880.28,880.28,0
20000808,883.72,883.72,883.72,883.72,0
20000809,881.07,881.07,881.07,881.07,0
20000810,885.56,885.56,885.56,885.56,0
20000811,880.96,880.96,880.96,880.96,0
20000814,889.32,889.32,889.32,889.32,0
20000815,876.7,876.7,876.7,876.7,0
20000816,870.65,870.65,870.65,870.65,0
20000817,877.35,877.35,877.35,877.35,0
20000818,886.12,886.12,886.12,886.12,0
20000821,893.92,893.92,893.92,893.92,0
20000822,884.8,884.8,884.8,884.8,0
20000823,882.24,882.24,882.24,882.24,0
20000824,873.06,873.06,873.06,873.06,0
20000825,882.58,882.58,882.58,882.58,0
20000828,883.55,883.55,883.55,883.55,0
20000829,889.56,889.56,889.56,889.56,0
20000830,894.1,894.1,894.1,894.1,0
20000831,900.62,900.62,900.62,900.62,0
20000901,905.04,905.04,905.04,905.04,0
20000904,904.4,904.4,904.4,904.4,0
20000905,918.6,918.6,918.6,918.6,0
20000906,936.88,936.88,936.88,936.88,0
20000907,936.04,936.04,936.04,936.04,0
20000908,918.72,918.72,918.72,918.72,0
20000911,929.29,929.29,929.29,929.29,0
20000912,920.64,920.64,920.64,920.64,0
20000913,920.74,920.74,920.74,920.74,0
20000914,920.18,920.18,920.18,920.18,0
20000915,930.31,930.31,930.31,930.31,0
20000918,927.61,927.61,927.61,927.61,0
20000919,918.89,918.89,918.89,918.89,0
20000920,918.98,918.98,918.98,918.98,0
20000921,899.59,899.59,899.59,899.59,0
20000922,864.51,864.51,864.51,864.51,0
20000925,860.44,860.44,860.44,860.44,0
20000926,851.92,851.92,851.92,851.92,0
20000927,849.96,849.96,849.96,849.96,0
20000928,839.43,839.43,839.43,839.43,0
20000929,839.59,839.59,839.59,839.59,0
20001002,846.73,846.73,846.73,846.73,0
20001003,847.91,847.91,847.91,847.91,0
20001004,839.61,839.61,839.61,839.61,0
20001005,840.95,840.95,840.95,840.95,0
20001006,844.9,844.9,844.9,844.9,0
20001009,852.51,852.51,852.51,852.51,0
20001010,854.13,854.13,854.13,854.13,0
20001011,865.83,865.83,865.83,865.83,0
20001012,890.16,890.16,890.16,890.16,0
20001013,885.26,885.26,885.26,885.26,0
20001016,875.17,875.17,875.17,875.17,0
20001017,879.54,879.54,879.54,879.54,0
20001018,896.43,896.43,896.43,896.43,0
20001019,882.99,882.99,882.99,882.99,0
20001020,886.08,886.08,886.08,886.08,0
20001023,893.43,893.43,893.43,893.43,0
20001024,883.69,883.69,883.69,883.69,0
20001025,892.79,892.79,892.79,892.79,0
20001026,895.03,895.03,895.03,895.03,0
20001027,873.37,873.37,873.37,873.37,0
20001030,876.86,876.86,876.86,876.86,0
20001031,866.69,866.69,866.69,866.69,0
20001101,859.41,859.41,859.41,859.41,0
20001102,858.2,858.2,858.2,858.2,0
20001103,840.18,840.18,840.18,840.18,0
20001106,842.45,842.45,842.45,842.45,0
20001107,841.52,841.52,841.52,841.52,0
20001108,848.09,848.09,848.09,848.09,0
20001109,856.57,856.57,856.57,856.57,0
20001110,867.7,867.7,867.7,867.7,0
20001113,886.79,886.79,886.79,886.79,0
20001114,889.19,889.19,889.19,889.19,0
20001115,901.55,901.55,901.55,901.55,0
20001116,908.22,908.22,908.22,908.22,0
20001117,916.21,916.21,916.21,916.21,0
20001120,932.61,932.61,932.61,932.61,0
20001121,939.98,939.98,939.98,939.98,0
20001122,954.27,954.27,954.27,954.27,0
20001123,954.84,954.84,954.84,954.84,0
20001124,961.71,961.71,961.71,961.71,0
20001127,938.54,938.54,938.54,938.54,0
20001128,933.75,933.75,933.75,933.75,0
20001129,957.19,957.19,957.19,957.19,0
20001130,976.04,976.04,976.04,976.04,0
20001201,954.67,954.67,954.67,954.67,0
20001204,957.06,957.06,957.06,957.06,0
20001205,967.58,967.58,967.58,967.58,0
20001206,980.26,980.26,980.26,980.26,0
20001207,989.57,989.57,989.57,989.57,0
20001208,980.27,980.27,980.27,980.27,0
20001211,960.08,960.08,960.08,960.08,0
20001212,962.57,962.57,962.57,962.57,0
20001213,983.94,983.94,983.94,983.94,0
20001214,1008.24,1008.24,1008.24,1008.24,0
20001215,1029.42,1029.42,1029.42,1029.42,0
20001218,1029.21,1029.21,1029.21,1029.21,0
20001219,1031.89,1031.89,1031.89,1031.89,0
20001220,1077.7,1077.7,1077.7,1077.7,0
20001221,1090.31,1090.31,1090.31,1090.31,0
20001222,1104.05,1104.05,1104.05,1104.05,0
20001225,1102.73,1102.73,1102.73,1102.73,0
20001226,1110.33,1110.33,1110.33,1110.33,0
20001227,1107.23,1107.23,1107.23,1107.23,0
20001228,1096.49,1096.49,1096.49,1096.49,0
20001229,1116.66,1116.66,1116.66,1116.66,0
20010101,1116.77,1116.77,1116.77,1116.77,0
20010102,1153.85,1153.85,1153.85,1153.85,0
20010103,1121.08,1121.08,1121.08,1121.08,0
20010104,1159.31,1159.31,1159.31,1159.31,0
20010105,1185.97,1185.97,1185.97,1185.97,0
20010108,1183.24,1183.24,1183.24,1183.24,0
20010109,1175.2,1175.2,1175.2,1175.2,0
20010110,1148.4,1148.4,1148.4,1148.4,0
20010111,1167.35,1167.35,1167.35,1167.35,0
20010112,1145.06,1145.06,1145.06,1145.06,0
20010115,1142.65,1142.65,1142.65,1142.65,0
20010116,1127.57,1127.57,1127.57,1127.57,0
20010117,1131.63,1131.63,1131.63,1131.63,0
20010118,1150.19,1150.19,1150.19,1150.19,0
20010119,1124.31,1124.31,1124.31,1124.31,0
20010122,1120.82,1120.82,1120.82,1120.82,0
20010123,1117.8,1117.8,1117.8,1117.8,0
20010124,1104.94,1104.94,1104.94,1104.94,0
20010125,1100.96,1100.96,1100.96,1100.96,0
20010126,1112.3,1112.3,1112.3,1112.3,0
20010129,1104.96,1104.96,1104.96,1104.96,0
20010130,1108.28,1108.28,1108.28,1108.28,0
20010131,1127.78,1127.78,1127.78,1127.78,0
20010201,1135.45,1135.45,1135.45,1135.45,0
20010202,1115.47,1115.47,1115.47,1115.47,0
20010205,1123.05,1123.05,1123.05,1123.05,0
20010206,1111.49,1111.49,1111.49,1111.49,0
20010207,1126.38,1126.38,1126.38,1126.38,0
20010208,1115,1115,1115,1115,0
20010209,1135.74,1135.74,1135.74,1135.74,0
20010212,1135.29,1135.29,1135.29,1135.29,0
20010213,1124.28,1124.28,1124.28,1124.28,0
20010214,1110,1110,1110,1110,0
20010215,1082.14,1082.14,1082.14,1082.14,0
20010216,1098.58,1098.58,1098.58,1098.58,0
20010219,1101,1101,1101,1101,0
20010220,1100.01,1100.01,1100.01,1100.01,0
20010221,1105.18,1105.18,1105.18,1105.18,0
20010222,1099.99,1099.99,1099.99,1099.99,0
20010223,1105.82,1105.82,1105.82,1105.82,0
20010226,1114.66,1114.66,1114.66,1114.66,0
20010227,1128.15,1128.15,1128.15,1128.15,0
20010228,1140.11,1140.11,1140.11,1140.11,0
20010301,1152.42,1152.42,1152.42,1152.42,0
20010302,1153.8,1153.8,1153.8,1153.8,0
20010305,1151.96,1151.96,1151.96,1151.96,0
20010306,1149.77,1149.77,1149.77,1149.77,0
20010307,1163.22,1163.22,1163.22,1163.22,0
20010308,1166.25,1166.25,1166.25,1166.25,0
20010309,1159.72,1159.72,1159.72,1159.72,0
20010312,1177.34,1177.34,1177.34,1177.34,0
20010313,1174.16,1174.16,1174.16,1174.16,0
20010314,1207.28,1207.28,1207.28,1207.28,0
20010315,1220.8,1220.8,1220.8,1220.8,0
20010316,1236.42,1236.42,1236.42,1236.42,0
20010319,1231.23,1231.23,1231.23,1231.23,0
20010320,1220.15,1220.15,1220.15,1220.15,0
20010321,1241.5,1241.5,1241.5,1241.5,0
20010322,1268.44,1268.44,1268.44,1268.44,0
20010323,1236.22,1236.22,1236.22,1236.22,0
20010326,1224.23,1224.23,1224.23,1224.23,0
20010327,1199.01,1199.01,1199.01,1199.01,0
20010328,1201.17,1201.17,1201.17,1201.17,0
20010329,1209.22,1209.22,1209.22,1209.22,0
20010330,1235.1,1235.1,1235.1,1235.1,0
20010402,1229.54,1229.54,1229.54,1229.54,0
20010403,1223.15,1223.15,1223.15,1223.15,0
20010404,1214.71,1214.71,1214.71,1214.71,0
20010405,1195.51,1195.51,1195.51,1195.51,0
20010406,1208.07,1208.07,1208.07,1208.07,0
20010409,1210.36,1210.36,1210.36,1210.36,0
20010410,1177.8,1177.8,1177.8,1177.8,0
20010411,1158.25,1158.25,1158.25,1158.25,0
20010412,1134.28,1134.28,1134.28,1134.28,0
20010413,1134.39,1134.39,1134.39,1134.39,0
20010416,1131.44,1131.44,1131.44,1131.44,0
20010417,1134.16,1134.16,1134.16,1134.16,0
20010418,1123.38,1123.38,1123.38,1123.38,0
20010419,1110.8,1110.8,1110.8,1110.8,0
20010420,1114.58,1114.58,1114.58,1114.58,0
20010423,1115.69,1115.69,1115.69,1115.69,0
20010424,1121.71,1121.71,1121.71,1121.71,0
20010425,1117.9,1117.9,1117.9,1117.9,0
20010426,1118.01,1118.01,1118.01,1118.01,0
20010427,1131.76,1131.76,1131.76,1131.76,0
20010430,1131.76,1131.76,1131.76,1131.76,0
20010501,1123.28,1123.28,1123.28,1123.28,0
20010502,1114.74,1114.74,1114.74,1114.74,0
20010503,1112.4,1112.4,1112.4,1112.4,0
20010504,1107.95,1107.95,1107.95,1107.95,0
20010507,1114.82,1114.82,1114.82,1114.82,0
20010508,1120.28,1120.28,1120.28,1120.28,0
20010509,1120.17,1120.17,1120.17,1120.17,0
20010510,1119.83,1119.83,1119.83,1119.83,0
20010511,1130.47,1130.47,1130.47,1130.47,0
20010514,1140.53,1140.53,1140.53,1140.53,0
20010515,1140.42,1140.42,1140.42,1140.42,0
20010516,1135.86,1135.86,1135.86,1135.86,0
20010517,1127.11,1127.11,1127.11,1127.11,0
20010518,1136.24,1136.24,1136.24,1136.24,0
20010521,1134.65,1134.65,1134.65,1134.65,0
20010522,1147.47,1147.47,1147.47,1147.47,0
20010523,1144.03,1144.03,1144.03,1144.03,0
20010524,1139.91,1139.91,1139.91,1139.91,0
20010525,1143.79,1143.79,1143.79,1143.79,0
20010528,1142.53,1142.53,1142.53,1142.53,0
20010529,1144.01,1144.01,1144.01,1144.01,0
20010530,1137.72,1137.72,1137.72,1137.72,0
20010531,1143.41,1143.41,1143.41,1143.41,0
20010601,1125.69,1125.69,1125.69,1125.69,0
20010604,1123.32,1123.32,1123.32,1123.32,0
20010605,1111.75,1111.75,1111.75,1111.75,0
20010606,1116.64,1116.64,1116.64,1116.64,0
20010607,1119.55,1119.55,1119.55,1119.55,0
20010608,1122.68,1122.68,1122.68,1122.68,0
20010611,1127.17,1127.17,1127.17,1127.17,0
20010612,1120.75,1120.75,1120.75,1120.75,0
20010613,1119.07,1119.07,1119.07,1119.07,0
20010614,1102.95,1102.95,1102.95,1102.95,0
20010615,1104.17,1104.17,1104.17,1104.17,0
20010618,1102.4,1102.4,1102.4,1102.4,0
20010619,1111.11,1111.11,1111.11,1111.11,0
20010620,1108.22,1108.22,1108.22,1108.22,0
20010621,1106.56,1106.56,1106.56,1106.56,0
20010622,1102.68,1102.68,1102.68,1102.68,0
20010625,1103.12,1103.12,1103.12,1103.12,0
20010626,1101.91,1101.91,1101.91,1101.91,0
20010627,1108.74,1108.74,1108.74,1108.74,0
20010628,1123.27,1123.27,1123.27,1123.27,0
20010629,1116.53,1116.53,1116.53,1116.53,0
20010702,1111.73,1111.73,1111.73,1111.73,0
20010703,1106.84,1106.84,1106.84,1106.84,0
20010704,1107.5,1107.5,1107.5,1107.5,0
20010705,1124.11,1124.11,1124.11,1124.11,0
20010706,1107.81,1107.81,1107.81,1107.81,0
20010709,1107.37,1107.37,1107.37,1107.37,0
20010710,1095.74,1095.74,1095.74,1095.74,0
20010711,1084.46,1084.46,1084.46,1084.46,0
20010712,1084.46,1084.46,1084.46,1084.46,0
20010713,1094,1094,1094,1094,0
20010716,1095.09,1095.09,1095.09,1095.09,0
20010717,1091.59,1091.59,1091.59,1091.59,0
20010718,1084.6,1084.6,1084.6,1084.6,0
20010719,1081.35,1081.35,1081.35,1081.35,0
20010720,1067.72,1067.72,1067.72,1067.72,0
20010723,1077.12,1077.12,1077.12,1077.12,0
20010724,1077.77,1077.77,1077.77,1077.77,0
20010725,1075.18,1075.18,1075.18,1075.18,0
20010726,1073.67,1073.67,1073.67,1073.67,0
20010727,1072.92,1072.92,1072.92,1072.92,0
20010730,1078.5,1078.5,1078.5,1078.5,0
20010731,1084.11,1084.11,1084.11,1084.11,0
20010801,1080.21,1080.21,1080.21,1080.21,0
20010802,1057.95,1057.95,1057.95,1057.95,0
20010803,1067.05,1067.05,1067.05,1067.05,0
20010806,1069.83,1069.83,1069.83,1069.83,0
20010807,1065.44,1065.44,1065.44,1065.44,0
20010808,1077.8,1077.8,1077.8,1077.8,0
20010809,1084.59,1084.59,1084.59,1084.59,0
20010810,1088.71,1088.71,1088.71,1088.71,0
20010813,1098.84,1098.84,1098.84,1098.84,0
20010814,1082.79,1082.79,1082.79,1082.79,0
20010815,1082.04,1082.04,1082.04,1082.04,0
20010816,1091.77,1091.77,1091.77,1091.77,0
20010817,1116.56,1116.56,1116.56,1116.56,0
20010820,1102.82,1102.82,1102.82,1102.82,0
20010821,1094.33,1094.33,1094.33,1094.33,0
20010822,1088.64,1088.64,1088.64,1088.64,0
20010823,1089.84,1089.84,1089.84,1089.84,0
20010824,1071.64,1071.64,1071.64,1071.64,0
20010827,1066.07,1066.07,1066.07,1066.07,0
20010828,1089.84,1089.84,1089.84,1089.84,0
20010829,1100.74,1100.74,1100.74,1100.74,0
20010830,1128.59,1128.59,1128.59,1128.59,0
20010831,1115.04,1115.04,1115.04,1115.04,0
20010903,1117.5,1117.5,1117.5,1117.5,0
20010904,1035.81,1035.81,1035.81,1035.81,0
20010905,1039.33,1039.33,1039.33,1039.33,0
20010906,1068.53,1068.53,1068.53,1068.53,0
20010907,1100.91,1100.91,1100.91,1100.91,0
20010910,1093.75,1093.75,1093.75,1093.75,0
20010911,1146.36,1146.36,1146.36,1146.36,0
20010912,1155.65,1155.65,1155.65,1155.65,0
20010913,1172.64,1172.64,1172.64,1172.64,0
20010914,1197.73,1197.73,1197.73,1197.73,0
20010917,1201.33,1201.33,1201.33,1201.33,0
20010918,1187.03,1187.03,1187.03,1187.03,0
20010919,1187.62,1187.62,1187.62,1187.62,0
20010920,1188.1,1188.1,1188.1,1188.1,0
20010921,1187.86,1187.86,1187.86,1187.86,0
20010924,1161.13,1161.13,1161.13,1161.13,0
20010925,1172.05,1172.05,1172.05,1172.05,0
20010926,1178.03,1178.03,1178.03,1178.03,0
20010927,1172.61,1172.61,1172.61,1172.61,0
20010928,1160.06,1160.06,1160.06,1160.06,0
20011001,1167.83,1167.83,1167.83,1167.83,0
20011002,1180.1,1180.1,1180.1,1180.1,0
20011003,1185.41,1185.41,1185.41,1185.41,0
20011004,1179,1179,1179,1179,0
20011005,1189.14,1189.14,1189.14,1189.14,0
20011008,1191.28,1191.28,1191.28,1191.28,0
20011009,1169.84,1169.84,1169.84,1169.84,0
20011010,1158.38,1158.38,1158.38,1158.38,0
20011011,1122.81,1122.81,1122.81,1122.81,0
20011012,1137.52,1137.52,1137.52,1137.52,0
20011015,1149.69,1149.69,1149.69,1149.69,0
20011016,1154.06,1154.06,1154.06,1154.06,0
20011017,1149.45,1149.45,1149.45,1149.45,0
20011018,1166,1166,1166,1166,0
20011019,1155.62,1155.62,1155.62,1155.62,0
20011022,1152.85,1152.85,1152.85,1152.85,0
20011023,1144.66,1144.66,1144.66,1144.66,0
20011024,1163.55,1163.55,1163.55,1163.55,0
20011025,1184.49,1184.49,1184.49,1184.49,0
20011026,1183.31,1183.31,1183.31,1183.31,0
20011029,1202.01,1202.01,1202.01,1202.01,0
20011030,1225.32,1225.32,1225.32,1225.32,0
20011031,1243.7,1243.7,1243.7,1243.7,0
20011101,1258.5,1258.5,1258.5,1258.5,0
20011102,1244.54,1244.54,1244.54,1244.54,0
20011105,1252,1252,1252,1252,0
20011106,1252.75,1252.75,1252.75,1252.75,0
20011107,1275.3,1275.3,1275.3,1275.3,0
20011108,1246.23,1246.23,1246.23,1246.23,0
20011109,1232.02,1232.02,1232.02,1232.02,0
20011112,1235.1,1235.1,1235.1,1235.1,0
20011113,1201.5,1201.5,1201.5,1201.5,0
20011114,1173.39,1173.39,1173.39,1173.39,0
20011115,1134.55,1134.55,1134.55,1134.55,0
20011116,1104.03,1104.03,1104.03,1104.03,0
20011119,1120.04,1120.04,1120.04,1120.04,0
20011120,1107.27,1107.27,1107.27,1107.27,0
20011121,1098.75,1098.75,1098.75,1098.75,0
20011122,1098.75,1098.75,1098.75,1098.75,0
20011123,1100.72,1100.72,1100.72,1100.72,0
20011126,1099.18,1099.18,1099.18,1099.18,0
20011127,1081.81,1081.81,1081.81,1081.81,0
20011128,1075.76,1075.76,1075.76,1075.76,0
20011129,1084.79,1084.79,1084.79,1084.79,0
20011130,1074.6,1074.6,1074.6,1074.6,0
20011203,1075.03,1075.03,1075.03,1075.03,0
20011204,1081.37,1081.37,1081.37,1081.37,0
20011205,1074.56,1074.56,1074.56,1074.56,0
20011206,1080.57,1080.57,1080.57,1080.57,0
20011207,1083.6,1083.6,1083.6,1083.6,0
20011210,1088.37,1088.37,1088.37,1088.37,0
20011211,1090.11,1090.11,1090.11,1090.11,0
20011212,1082.04,1082.04,1082.04,1082.04,0
20011213,1086.04,1086.04,1086.04,1086.04,0
20011214,1091.58,1091.58,1091.58,1091.58,0
20011217,1102.39,1102.39,1102.39,1102.39,0
20011218,1098.53,1098.53,1098.53,1098.53,0
20011219,1092.82,1092.82,1092.82,1092.82,0
20011220,1099.7,1099.7,1099.7,1099.7,0
20011221,1108.94,1108.94,1108.94,1108.94,0
20011224,1110.05,1110.05,1110.05,1110.05,0
20011225,1110.61,1110.61,1110.61,1110.61,0
20011226,1114.83,1114.83,1114.83,1114.83,0
20011227,1120.07,1120.07,1120.07,1120.07,0
20011228,1113.01,1113.01,1113.01,1113.01,0
20011231,1116.01,1116.01,1116.01,1116.01,0
20020101,1116.01,1116.01,1116.01,1116.01,0
20020102,1108.43,1108.43,1108.43,1108.43,0
20020103,1106.65,1106.65,1106.65,1106.65,0
20020104,1093.48,1093.48,1093.48,1093.48,0
20020107,1086.81,1086.81,1086.81,1086.81,0
20020108,1099.75,1099.75,1099.75,1099.75,0
20020109,1104.03,1104.03,1104.03,1104.03,0
20020110,1098.29,1098.29,1098.29,1098.29,0
20020111,1095,1095,1095,1095,0
20020114,1090.62,1090.62,1090.62,1090.62,0
20020115,1081.57,1081.57,1081.57,1081.57,0
20020116,1079.84,1079.84,1079.84,1079.84,0
20020117,1090.42,1090.42,1090.42,1090.42,0
20020118,1090.96,1090.96,1090.96,1090.96,0
20020121,1091.95,1091.95,1091.95,1091.95,0
20020122,1104.83,1104.83,1104.83,1104.83,0
20020123,1100.08,1100.08,1100.08,1100.08,0
20020124,1106.24,1106.24,1106.24,1106.24,0
20020125,1113.43,1113.43,1113.43,1113.43,0
20020128,1100.07,1100.07,1100.07,1100.07,0
20020129,1095.01,1095.01,1095.01,1095.01,0
20020130,1096.65,1096.65,1096.65,1096.65,0
20020131,1108.06,1108.06,1108.06,1108.06,0
20020201,1098.42,1098.42,1098.42,1098.42,0
20020204,1081.83,1081.83,1081.83,1081.83,0
20020205,1101.63,1101.63,1101.63,1101.63,0
20020206,1100.31,1100.31,1100.31,1100.31,0
20020207,1102.62,1102.62,1102.62,1102.62,0
20020208,1098.98,1098.98,1098.98,1098.98,0
20020211,1081.94,1081.94,1081.94,1081.94,0
20020212,1074.37,1074.37,1074.37,1074.37,0
20020213,1082.43,1082.43,1082.43,1082.43,0
20020214,1073.55,1073.55,1073.55,1073.55,0
20020215,1073.34,1073.34,1073.34,1073.34,0
20020218,1072.91,1072.91,1072.91,1072.91,0
20020219,1078.27,1078.27,1078.27,1078.27,0
20020220,1078.92,1078.92,1078.92,1078.92,0
20020221,1076.22,1076.22,1076.22,1076.22,0
20020222,1068.04,1068.04,1068.04,1068.04,0
20020225,1072.1,1072.1,1072.1,1072.1,0
20020226,1081.54,1081.54,1081.54,1081.54,0
20020227,1078.72,1078.72,1078.72,1078.72,0
20020228,1064.59,1064.59,1064.59,1064.59,0
20020301,1060.12,1060.12,1060.12,1060.12,0
20020304,1049.52,1049.52,1049.52,1049.52,0
20020305,1047.21,1047.21,1047.21,1047.21,0
20020306,1041.24,1041.24,1041.24,1041.24,0
20020307,1037.6,1037.6,1037.6,1037.6,0
20020308,1046.73,1046.73,1046.73,1046.73,0
20020311,1050.29,1050.29,1050.29,1050.29,0
20020312,1043.46,1043.46,1043.46,1043.46,0
20020313,1038.14,1038.14,1038.14,1038.14,0
20020314,1051.22,1051.22,1051.22,1051.22,0
20020315,1055.11,1055.11,1055.11,1055.11,0
